TIME,CH1
-9.494e-06,0.1544
-9.492e-06,0.16
-9.490e-06,0.1576
-9.488e-06,0.1464
-9.486e-06,0.1416
-9.484e-06,0.1488
-9.482e-06,0.16
-9.480e-06,0.1616
-9.478e-06,0.1528
-9.476e-06,0.1424
-9.474e-06,0.1456
-9.472e-06,0.1568
-9.470e-06,0.164
-9.468e-06,0.1544
-9.466e-06,0.1424
-9.464e-06,0.1424
-9.462e-06,0.1544
-9.460e-06,0.164
-9.458e-06,0.1592
-9.456e-06,0.1448
-9.454e-06,0.14
-9.452e-06,0.1512
-9.450e-06,0.1632
-9.448e-06,0.1632
-9.446e-06,0.1512
-9.444e-06,0.1424
-9.442e-06,0.148
-9.440e-06,0.1584
-9.438e-06,0.164
-9.436e-06,0.156
-9.434e-06,0.1472
-9.432e-06,0.1448
-9.430e-06,0.156
-9.428e-06,0.164
-9.426e-06,0.1592
-9.424e-06,0.148
-9.422e-06,0.1424
-9.420e-06,0.1504
-9.418e-06,0.1616
-9.416e-06,0.1624
-9.414e-06,0.1528
-9.412e-06,0.1456
-9.410e-06,0.1496
-9.408e-06,0.1576
-9.406e-06,0.1624
-9.404e-06,0.1536
-9.402e-06,0.1456
-9.400e-06,0.1456
-9.398e-06,0.156
-9.396e-06,0.164
-9.394e-06,0.156
-9.392e-06,0.1448
-9.390e-06,0.1416
-9.388e-06,0.1504
-9.386e-06,0.1608
-9.384e-06,0.1584
-9.382e-06,0.1496
-9.380e-06,0.1432
-9.378e-06,0.1512
-9.376e-06,0.1584
-9.374e-06,0.1592
-9.372e-06,0.1504
-9.370e-06,0.1432
-9.368e-06,0.1456
-9.366e-06,0.1568
-9.364e-06,0.1616
-9.362e-06,0.1552
-9.360e-06,0.1464
-9.358e-06,0.1448
-9.356e-06,0.1536
-9.354e-06,0.1616
-9.352e-06,0.1568
-9.350e-06,0.148
-9.348e-06,0.1448
-9.346e-06,0.1528
-9.344e-06,0.1624
-9.342e-06,0.1616
-9.340e-06,0.1528
-9.338e-06,0.1432
-9.336e-06,0.1456
-9.334e-06,0.1592
-9.332e-06,0.164
-9.330e-06,0.1552
-9.328e-06,0.1448
-9.326e-06,0.1448
-9.324e-06,0.1552
-9.322e-06,0.1648
-9.320e-06,0.1608
-9.318e-06,0.1464
-9.316e-06,0.1408
-9.314e-06,0.1512
-9.312e-06,0.1648
-9.310e-06,0.1648
-9.308e-06,0.1496
-9.306e-06,0.14
-9.304e-06,0.1472
-9.302e-06,0.1616
-9.300e-06,0.1664
-9.298e-06,0.1552
-9.296e-06,0.14
-9.294e-06,0.1424
-9.292e-06,0.156
-9.290e-06,0.1648
-9.288e-06,0.1592
-9.286e-06,0.144
-9.284e-06,0.1416
-9.282e-06,0.1512
-9.280e-06,0.1656
-9.278e-06,0.1624
-9.276e-06,0.148
-9.274e-06,0.1392
-9.272e-06,0.1464
-9.270e-06,0.1632
-9.268e-06,0.1696
-9.266e-06,0.156
-9.264e-06,0.1384
-9.262e-06,0.1384
-9.260e-06,0.1544
-9.258e-06,0.1696
-9.256e-06,0.1624
-9.254e-06,0.1464
-9.252e-06,0.1328
-9.250e-06,0.1464
-9.248e-06,0.1656
-9.246e-06,0.1688
-9.244e-06,0.152
-9.242e-06,0.1376
-9.240e-06,0.1392
-9.238e-06,0.1584
-9.236e-06,0.1688
-9.234e-06,0.1584
-9.232e-06,0.14
-9.230e-06,0.1376
-9.228e-06,0.1512
-9.226e-06,0.168
-9.224e-06,0.1648
-9.222e-06,0.1488
-9.220e-06,0.1376
-9.218e-06,0.1456
-9.216e-06,0.1616
-9.214e-06,0.1664
-9.212e-06,0.1544
-9.210e-06,0.1416
-9.208e-06,0.1424
-9.206e-06,0.156
-9.204e-06,0.1656
-9.202e-06,0.1584
-9.200e-06,0.144
-9.198e-06,0.14
-9.196e-06,0.1512
-9.194e-06,0.164
-9.192e-06,0.1616
-9.190e-06,0.148
-9.188e-06,0.14
-9.186e-06,0.1464
-9.184e-06,0.1608
-9.182e-06,0.1656
-9.180e-06,0.1536
-9.178e-06,0.1408
-9.176e-06,0.1424
-9.174e-06,0.156
-9.172e-06,0.1656
-9.170e-06,0.1568
-9.168e-06,0.1432
-9.166e-06,0.1408
-9.164e-06,0.152
-9.162e-06,0.1624
-9.160e-06,0.1584
-9.158e-06,0.1472
-9.156e-06,0.1416
-9.154e-06,0.1504
-9.152e-06,0.1608
-9.150e-06,0.1608
-9.148e-06,0.1496
-9.146e-06,0.1448
-9.144e-06,0.1472
-9.142e-06,0.1576
-9.140e-06,0.1584
-9.138e-06,0.1528
-9.136e-06,0.1448
-9.134e-06,0.1456
-9.132e-06,0.1536
-9.130e-06,0.1584
-9.128e-06,0.1544
-9.126e-06,0.1464
-9.124e-06,0.1456
-9.122e-06,0.1512
-9.120e-06,0.1568
-9.118e-06,0.1568
-9.116e-06,0.1504
-9.114e-06,0.1448
-9.112e-06,0.148
-9.110e-06,0.1552
-9.108e-06,0.1592
-9.106e-06,0.152
-9.104e-06,0.1464
-9.102e-06,0.144
-9.100e-06,0.1528
-9.098e-06,0.1616
-9.096e-06,0.156
-9.094e-06,0.1456
-9.092e-06,0.1432
-9.090e-06,0.1504
-9.088e-06,0.1608
-9.086e-06,0.1608
-9.084e-06,0.1496
-9.082e-06,0.144
-9.080e-06,0.148
-9.078e-06,0.1584
-9.076e-06,0.1608
-9.074e-06,0.1552
-9.072e-06,0.1448
-9.070e-06,0.1456
-9.068e-06,0.156
-9.066e-06,0.1616
-9.064e-06,0.1552
-9.062e-06,0.1456
-9.060e-06,0.144
-9.058e-06,0.152
-9.056e-06,0.1608
-9.054e-06,0.16
-9.052e-06,0.1488
-9.050e-06,0.144
-9.048e-06,0.148
-9.046e-06,0.1592
-9.044e-06,0.1608
-9.042e-06,0.152
-9.040e-06,0.144
-9.038e-06,0.1456
-9.036e-06,0.1568
-9.034e-06,0.1648
-9.032e-06,0.1584
-9.030e-06,0.1456
-9.028e-06,0.144
-9.026e-06,0.152
-9.024e-06,0.1608
-9.022e-06,0.16
-9.020e-06,0.1504
-9.018e-06,0.1448
-9.016e-06,0.1496
-9.014e-06,0.1616
-9.012e-06,0.1616
-9.010e-06,0.1528
-9.008e-06,0.1448
-9.006e-06,0.1456
-9.004e-06,0.156
-9.002e-06,0.1616
-9.000e-06,0.1568
-8.998e-06,0.1464
-8.996e-06,0.1456
-8.994e-06,0.1536
-8.992e-06,0.1592
-8.990e-06,0.1592
-8.988e-06,0.1504
-8.986e-06,0.1448
-8.984e-06,0.1496
-8.982e-06,0.1592
-8.980e-06,0.1616
-8.978e-06,0.1536
-8.976e-06,0.1456
-8.974e-06,0.1472
-8.972e-06,0.156
-8.970e-06,0.1632
-8.968e-06,0.1584
-8.966e-06,0.1488
-8.964e-06,0.1464
-8.962e-06,0.1528
-8.960e-06,0.1616
-8.958e-06,0.1592
-8.956e-06,0.1512
-8.954e-06,0.1456
-8.952e-06,0.1512
-8.950e-06,0.1592
-8.948e-06,0.1624
-8.946e-06,0.1552
-8.944e-06,0.1472
-8.942e-06,0.148
-8.940e-06,0.1568
-8.938e-06,0.1616
-8.936e-06,0.1568
-8.934e-06,0.148
-8.932e-06,0.148
-8.930e-06,0.1544
-8.928e-06,0.1608
-8.926e-06,0.1584
-8.924e-06,0.1504
-8.922e-06,0.1472
-8.920e-06,0.152
-8.918e-06,0.16
-8.916e-06,0.1608
-8.914e-06,0.1528
-8.912e-06,0.1464
-8.910e-06,0.1504
-8.908e-06,0.1584
-8.906e-06,0.1608
-8.904e-06,0.1536
-8.902e-06,0.148
-8.900e-06,0.1488
-8.898e-06,0.1552
-8.896e-06,0.1624
-8.894e-06,0.1576
-8.892e-06,0.1488
-8.890e-06,0.1472
-8.888e-06,0.1512
-8.886e-06,0.1608
-8.884e-06,0.16
-8.882e-06,0.1536
-8.880e-06,0.1456
-8.878e-06,0.1504
-8.876e-06,0.1576
-8.874e-06,0.1616
-8.872e-06,0.1544
-8.870e-06,0.1464
-8.868e-06,0.148
-8.866e-06,0.1552
-8.864e-06,0.1616
-8.862e-06,0.1592
-8.860e-06,0.1488
-8.858e-06,0.1464
-8.856e-06,0.1528
-8.854e-06,0.16
-8.852e-06,0.1592
-8.850e-06,0.1504
-8.848e-06,0.1456
-8.846e-06,0.1488
-8.844e-06,0.1576
-8.842e-06,0.1624
-8.840e-06,0.152
-8.838e-06,0.144
-8.836e-06,0.1472
-8.834e-06,0.156
-8.832e-06,0.1632
-8.830e-06,0.1568
-8.828e-06,0.1464
-8.826e-06,0.1456
-8.824e-06,0.1528
-8.822e-06,0.1632
-8.820e-06,0.1584
-8.818e-06,0.1488
-8.816e-06,0.144
-8.814e-06,0.1512
-8.812e-06,0.1632
-8.810e-06,0.1648
-8.808e-06,0.1528
-8.806e-06,0.144
-8.804e-06,0.1496
-8.802e-06,0.1584
-8.800e-06,0.1648
-8.798e-06,0.1552
-8.796e-06,0.1448
-8.794e-06,0.1456
-8.792e-06,0.1576
-8.790e-06,0.1656
-8.788e-06,0.1616
-8.786e-06,0.148
-8.784e-06,0.1432
-8.782e-06,0.152
-8.780e-06,0.1664
-8.778e-06,0.164
-8.776e-06,0.1504
-8.774e-06,0.1408
-8.772e-06,0.1488
-8.770e-06,0.1616
-8.768e-06,0.1656
-8.766e-06,0.1536
-8.764e-06,0.1424
-8.762e-06,0.1432
-8.760e-06,0.1576
-8.758e-06,0.1672
-8.756e-06,0.1584
-8.754e-06,0.1432
-8.752e-06,0.1392
-8.750e-06,0.152
-8.748e-06,0.1656
-8.746e-06,0.1632
-8.744e-06,0.1488
-8.742e-06,0.14
-8.740e-06,0.148
-8.738e-06,0.1616
-8.736e-06,0.1664
-8.734e-06,0.1552
-8.732e-06,0.1432
-8.730e-06,0.1432
-8.728e-06,0.1568
-8.726e-06,0.1672
-8.724e-06,0.1616
-8.722e-06,0.148
-8.720e-06,0.1408
-8.718e-06,0.1512
-8.716e-06,0.1648
-8.714e-06,0.1648
-8.712e-06,0.1528
-8.710e-06,0.1424
-8.708e-06,0.1456
-8.706e-06,0.1584
-8.704e-06,0.168
-8.702e-06,0.1584
-8.700e-06,0.1432
-8.698e-06,0.1408
-8.696e-06,0.1528
-8.694e-06,0.1672
-8.692e-06,0.1656
-8.690e-06,0.1496
-8.688e-06,0.1392
-8.686e-06,0.148
-8.684e-06,0.1648
-8.682e-06,0.1704
-8.680e-06,0.156
-8.678e-06,0.14
-8.676e-06,0.1424
-8.674e-06,0.1616
-8.672e-06,0.1728
-8.670e-06,0.1624
-8.668e-06,0.1432
-8.666e-06,0.1392
-8.664e-06,0.156
-8.662e-06,0.1712
-8.660e-06,0.1664
-8.658e-06,0.1488
-8.656e-06,0.1392
-8.654e-06,0.1504
-8.652e-06,0.168
-8.650e-06,0.1688
-8.648e-06,0.1536
-8.646e-06,0.1416
-8.644e-06,0.1456
-8.642e-06,0.1616
-8.640e-06,0.1664
-8.638e-06,0.16
-8.636e-06,0.1472
-8.634e-06,0.1432
-8.632e-06,0.1544
-8.630e-06,0.164
-8.628e-06,0.164
-8.626e-06,0.1512
-8.624e-06,0.1432
-8.622e-06,0.1488
-8.620e-06,0.1592
-8.618e-06,0.1648
-8.616e-06,0.1552
-8.614e-06,0.1448
-8.612e-06,0.1448
-8.610e-06,0.1552
-8.608e-06,0.1648
-8.606e-06,0.1616
-8.604e-06,0.148
-8.602e-06,0.1432
-8.600e-06,0.152
-8.598e-06,0.1632
-8.596e-06,0.1624
-8.594e-06,0.1512
-8.592e-06,0.1424
-8.590e-06,0.1504
-8.588e-06,0.1624
-8.586e-06,0.1632
-8.584e-06,0.1536
-8.582e-06,0.144
-8.580e-06,0.1488
-8.578e-06,0.16
-8.576e-06,0.1648
-8.574e-06,0.156
-8.572e-06,0.1464
-8.570e-06,0.148
-8.568e-06,0.1584
-8.566e-06,0.1648
-8.564e-06,0.1584
-8.562e-06,0.1464
-8.560e-06,0.1464
-8.558e-06,0.1544
-8.556e-06,0.1632
-8.554e-06,0.1592
-8.552e-06,0.1488
-8.550e-06,0.1456
-8.548e-06,0.1536
-8.546e-06,0.1624
-8.544e-06,0.1608
-8.542e-06,0.1504
-8.540e-06,0.1456
-8.538e-06,0.1512
-8.536e-06,0.1584
-8.534e-06,0.1624
-8.532e-06,0.156
-8.530e-06,0.1472
-8.528e-06,0.1464
-8.526e-06,0.1544
-8.524e-06,0.1616
-8.522e-06,0.1584
-8.520e-06,0.1488
-8.518e-06,0.1464
-8.516e-06,0.1512
-8.514e-06,0.1592
-8.512e-06,0.1624
-8.510e-06,0.1544
-8.508e-06,0.1464
-8.506e-06,0.148
-8.504e-06,0.156
-8.502e-06,0.1632
-8.500e-06,0.16
-8.498e-06,0.148
-8.496e-06,0.144
-8.494e-06,0.1528
-8.492e-06,0.1632
-8.490e-06,0.1608
-8.488e-06,0.1512
-8.486e-06,0.1424
-8.484e-06,0.148
-8.482e-06,0.1608
-8.480e-06,0.1664
-8.478e-06,0.1536
-8.476e-06,0.1432
-8.474e-06,0.1424
-8.472e-06,0.1552
-8.470e-06,0.1664
-8.468e-06,0.1592
-8.466e-06,0.1456
-8.464e-06,0.1408
-8.462e-06,0.1512
-8.460e-06,0.1648
-8.458e-06,0.1632
-8.456e-06,0.1496
-8.454e-06,0.1392
-8.452e-06,0.1464
-8.450e-06,0.1592
-8.448e-06,0.1648
-8.446e-06,0.1552
-8.444e-06,0.144
-8.442e-06,0.144
-8.440e-06,0.1536
-8.438e-06,0.1632
-8.436e-06,0.1616
-8.434e-06,0.148
-8.432e-06,0.1424
-8.430e-06,0.1496
-8.428e-06,0.1616
-8.426e-06,0.164
-8.424e-06,0.1512
-8.422e-06,0.1432
-8.420e-06,0.1472
-8.418e-06,0.1576
-8.416e-06,0.1656
-8.414e-06,0.1576
-8.412e-06,0.1456
-8.410e-06,0.1424
-8.408e-06,0.1552
-8.406e-06,0.164
-8.404e-06,0.1608
-8.402e-06,0.1488
-8.400e-06,0.1432
-8.398e-06,0.152
-8.396e-06,0.1632
-8.394e-06,0.164
-8.392e-06,0.1512
-8.390e-06,0.144
-8.388e-06,0.1488
-8.386e-06,0.16
-8.384e-06,0.1632
-8.382e-06,0.1528
-8.380e-06,0.1464
-8.378e-06,0.148
-8.376e-06,0.1576
-8.374e-06,0.1608
-8.372e-06,0.156
-8.370e-06,0.1488
-8.368e-06,0.1488
-8.366e-06,0.1552
-8.364e-06,0.1592
-8.362e-06,0.1576
-8.360e-06,0.1512
-8.358e-06,0.148
-8.356e-06,0.1512
-8.354e-06,0.1568
-8.352e-06,0.1576
-8.350e-06,0.1544
-8.348e-06,0.1496
-8.346e-06,0.1504
-8.344e-06,0.1536
-8.342e-06,0.1592
-8.340e-06,0.1576
-8.338e-06,0.1512
-8.336e-06,0.1464
-8.334e-06,0.1512
-8.332e-06,0.1584
-8.330e-06,0.1616
-8.328e-06,0.1528
-8.326e-06,0.1448
-8.324e-06,0.1496
-8.322e-06,0.1608
-8.320e-06,0.1632
-8.318e-06,0.152
-8.316e-06,0.1432
-8.314e-06,0.148
-8.312e-06,0.16
-8.310e-06,0.1648
-8.308e-06,0.156
-8.306e-06,0.1432
-8.304e-06,0.1432
-8.302e-06,0.1568
-8.300e-06,0.1664
-8.298e-06,0.1592
-8.296e-06,0.144
-8.294e-06,0.1432
-8.292e-06,0.1552
-8.290e-06,0.1656
-8.288e-06,0.1608
-8.286e-06,0.1488
-8.284e-06,0.1424
-8.282e-06,0.1512
-8.280e-06,0.1624
-8.278e-06,0.1624
-8.276e-06,0.1536
-8.274e-06,0.1432
-8.272e-06,0.1472
-8.270e-06,0.1576
-8.268e-06,0.164
-8.266e-06,0.1584
-8.264e-06,0.1496
-8.262e-06,0.1456
-8.260e-06,0.1536
-8.258e-06,0.1632
-8.256e-06,0.164
-8.254e-06,0.1528
-8.252e-06,0.1448
-8.250e-06,0.148
-8.248e-06,0.1616
-8.246e-06,0.1672
-8.244e-06,0.156
-8.242e-06,0.1432
-8.240e-06,0.1416
-8.238e-06,0.1568
-8.236e-06,0.1664
-8.234e-06,0.1624
-8.232e-06,0.144
-8.230e-06,0.14
-8.228e-06,0.152
-8.226e-06,0.1656
-8.224e-06,0.1648
-8.222e-06,0.148
-8.220e-06,0.1392
-8.218e-06,0.1464
-8.216e-06,0.1648
-8.214e-06,0.1656
-8.212e-06,0.1552
-8.210e-06,0.1408
-8.208e-06,0.1448
-8.206e-06,0.1592
-8.204e-06,0.1656
-8.202e-06,0.1568
-8.200e-06,0.1448
-8.198e-06,0.1416
-8.196e-06,0.1528
-8.194e-06,0.1656
-8.192e-06,0.1616
-8.190e-06,0.1488
-8.188e-06,0.1408
-8.186e-06,0.1512
-8.184e-06,0.1608
-8.182e-06,0.1624
-8.180e-06,0.1544
-8.178e-06,0.144
-8.176e-06,0.1456
-8.174e-06,0.1576
-8.172e-06,0.164
-8.170e-06,0.1584
-8.168e-06,0.1456
-8.166e-06,0.1424
-8.164e-06,0.1528
-8.162e-06,0.164
-8.160e-06,0.1632
-8.158e-06,0.1496
-8.156e-06,0.1408
-8.154e-06,0.1464
-8.152e-06,0.1608
-8.150e-06,0.164
-8.148e-06,0.1536
-8.146e-06,0.1432
-8.144e-06,0.1432
-8.142e-06,0.156
-8.140e-06,0.1648
-8.138e-06,0.1584
-8.136e-06,0.144
-8.134e-06,0.1408
-8.132e-06,0.1528
-8.130e-06,0.1624
-8.128e-06,0.1624
-8.126e-06,0.1488
-8.124e-06,0.1392
-8.122e-06,0.148
-8.120e-06,0.1592
-8.118e-06,0.164
-8.116e-06,0.1528
-8.114e-06,0.1432
-8.112e-06,0.144
-8.110e-06,0.1568
-8.108e-06,0.1648
-8.106e-06,0.1576
-8.104e-06,0.1448
-8.102e-06,0.14
-8.100e-06,0.1536
-8.098e-06,0.164
-8.096e-06,0.1616
-8.094e-06,0.1496
-8.092e-06,0.1408
-8.090e-06,0.1456
-8.088e-06,0.1616
-8.086e-06,0.1632
-8.084e-06,0.1528
-8.082e-06,0.1424
-8.080e-06,0.1424
-8.078e-06,0.1536
-8.076e-06,0.164
-8.074e-06,0.1568
-8.072e-06,0.1448
-8.070e-06,0.1416
-8.068e-06,0.1512
-8.066e-06,0.1616
-8.064e-06,0.1624
-8.062e-06,0.1488
-8.060e-06,0.1408
-8.058e-06,0.1464
-8.056e-06,0.16
-8.054e-06,0.164
-8.052e-06,0.1528
-8.050e-06,0.1416
-8.048e-06,0.1424
-8.046e-06,0.156
-8.044e-06,0.164
-8.042e-06,0.1568
-8.040e-06,0.144
-8.038e-06,0.1416
-8.036e-06,0.1528
-8.034e-06,0.1632
-8.032e-06,0.1608
-8.030e-06,0.1464
-8.028e-06,0.1384
-8.026e-06,0.1488
-8.024e-06,0.1616
-8.022e-06,0.1616
-8.020e-06,0.1504
-8.018e-06,0.1416
-8.016e-06,0.1464
-8.014e-06,0.1584
-8.012e-06,0.1632
-8.010e-06,0.1536
-8.008e-06,0.144
-8.006e-06,0.1448
-8.004e-06,0.156
-8.002e-06,0.1616
-8.000e-06,0.156
-7.998e-06,0.1464
-7.996e-06,0.1456
-7.994e-06,0.1528
-7.992e-06,0.16
-7.990e-06,0.1592
-7.988e-06,0.1512
-7.986e-06,0.1456
-7.984e-06,0.1496
-7.982e-06,0.1568
-7.980e-06,0.16
-7.978e-06,0.1552
-7.976e-06,0.1472
-7.974e-06,0.1464
-7.972e-06,0.1528
-7.970e-06,0.16
-7.968e-06,0.1584
-7.966e-06,0.1504
-7.964e-06,0.1448
-7.962e-06,0.1512
-7.960e-06,0.1608
-7.958e-06,0.1616
-7.956e-06,0.1512
-7.954e-06,0.144
-7.952e-06,0.148
-7.950e-06,0.1584
-7.948e-06,0.164
-7.946e-06,0.156
-7.944e-06,0.144
-7.942e-06,0.1432
-7.940e-06,0.156
-7.938e-06,0.164
-7.936e-06,0.1576
-7.934e-06,0.1464
-7.932e-06,0.1424
-7.930e-06,0.1528
-7.928e-06,0.1632
-7.926e-06,0.1632
-7.924e-06,0.1504
-7.922e-06,0.1432
-7.920e-06,0.1496
-7.918e-06,0.1608
-7.916e-06,0.1632
-7.914e-06,0.1528
-7.912e-06,0.144
-7.910e-06,0.1472
-7.908e-06,0.1568
-7.906e-06,0.164
-7.904e-06,0.1592
-7.902e-06,0.148
-7.900e-06,0.1432
-7.898e-06,0.1512
-7.896e-06,0.16
-7.894e-06,0.1624
-7.892e-06,0.1512
-7.890e-06,0.1456
-7.888e-06,0.148
-7.886e-06,0.1592
-7.884e-06,0.1632
-7.882e-06,0.1568
-7.880e-06,0.1464
-7.878e-06,0.144
-7.876e-06,0.1528
-7.874e-06,0.164
-7.872e-06,0.1608
-7.870e-06,0.1496
-7.868e-06,0.1424
-7.866e-06,0.1496
-7.864e-06,0.1624
-7.862e-06,0.164
-7.860e-06,0.1528
-7.858e-06,0.1424
-7.856e-06,0.1448
-7.854e-06,0.1592
-7.852e-06,0.1648
-7.850e-06,0.1584
-7.848e-06,0.1448
-7.846e-06,0.1416
-7.844e-06,0.1536
-7.842e-06,0.1656
-7.840e-06,0.1624
-7.838e-06,0.1488
-7.836e-06,0.1408
-7.834e-06,0.1488
-7.832e-06,0.1632
-7.830e-06,0.164
-7.828e-06,0.152
-7.826e-06,0.1424
-7.824e-06,0.1472
-7.822e-06,0.1592
-7.820e-06,0.1656
