<<< Spectrum Data for LSA Series Signal Analyzer >>>
                  (c) Copyright 2008, Aeroflex.Ltd 2.002
*** Spectrum Infomation ***
Center,488973256,Hz
Span,19245283,Hz
RBW,200000,Hz
VBW,200000,Hz
Sweep,10000,msec
*** Spectrum Trace ***
Num,TraceA(Hz),TraceA(dBm),TraceB(Hz),TraceB(dBm),TraceC(Hz),TraceC(dBm)
0518,489320366,-81.40,0,0.00,0,0.00
0519,489339649,-85.60,0,0.00,0,0.00
0520,489358933,-79.43,0,0.00,0,0.00
0521,489378217,-83.15,0,0.00,0,0.00
0522,489397501,-86.86,0,0.00,0,0.00
0523,489416785,-79.51,0,0.00,0,0.00
0524,489436069,-89.96,0,0.00,0,0.00
0525,489455353,-84.92,0,0.00,0,0.00
0526,489474636,-79.89,0,0.00,0,0.00
0527,489493920,-86.52,0,0.00,0,0.00
0528,489513204,-76.71,0,0.00,0,0.00
0529,489532488,-81.55,0,0.00,0,0.00
0530,489551772,-86.39,0,0.00,0,0.00
0531,489571056,-78.13,0,0.00,0,0.00
0532,489590339,-83.56,0,0.00,0,0.00
0533,489609623,-80.34,0,0.00,0,0.00
0534,489628907,-77.11,0,0.00,0,0.00
0535,489648191,-93.60,0,0.00,0,0.00
0536,489667475,-79.77,0,0.00,0,0.00
0537,489686759,-86.50,0,0.00,0,0.00
0538,489706043,-93.23,0,0.00,0,0.00
0539,489725326,-80.22,0,0.00,0,0.00
0540,489744610,-85.92,0,0.00,0,0.00
0541,489763894,-82.93,0,0.00,0,0.00
0542,489783178,-79.94,0,0.00,0,0.00
0543,489802462,-89.45,0,0.00,0,0.00
0544,489821746,-78.48,0,0.00,0,0.00
0545,489841030,-81.31,0,0.00,0,0.00
0546,489860313,-84.15,0,0.00,0,0.00
0547,489879597,-82.13,0,0.00,0,0.00
0548,489898881,-88.95,0,0.00,0,0.00
0549,489918165,-84.13,0,0.00,0,0.00
0550,489937449,-79.30,0,0.00,0,0.00
0551,489956733,-86.56,0,0.00,0,0.00
0552,489976017,-82.54,0,0.00,0,0.00
0553,489995300,-85.35,0,0.00,0,0.00
0554,490014584,-88.15,0,0.00,0,0.00
0555,490033868,-79.44,0,0.00,0,0.00
0556,490053152,-88.13,0,0.00,0,0.00
0557,490072436,-81.33,0,0.00,0,0.00
0558,490091720,-74.52,0,0.00,0,0.00
0559,490111003,-89.27,0,0.00,0,0.00
0560,490130287,-85.76,0,0.00,0,0.00
0561,490149571,-80.86,0,0.00,0,0.00
0562,490168855,-91.31,0,0.00,0,0.00
0563,490188139,-82.73,0,0.00,0,0.00
0564,490207423,-89.42,0,0.00,0,0.00
0565,490226707,-96.12,0,0.00,0,0.00
0566,490245990,-77.75,0,0.00,0,0.00
0567,490265274,-90.97,0,0.00,0,0.00
0568,490284558,-84.83,0,0.00,0,0.00
0569,490303842,-78.69,0,0.00,0,0.00
0570,490323126,-92.49,0,0.00,0,0.00
0571,490342410,-76.36,0,0.00,0,0.00
0572,490361694,-83.75,0,0.00,0,0.00
0573,490380977,-91.15,0,0.00,0,0.00
0574,490400261,-75.47,0,0.00,0,0.00
0575,490419545,-94.82,0,0.00,0,0.00
0576,490438829,-84.05,0,0.00,0,0.00
0577,490458113,-73.27,0,0.00,0,0.00
0578,490477397,-93.31,0,0.00,0,0.00
0579,490496680,-80.42,0,0.00,0,0.00
0580,490515964,-87.07,0,0.00,0,0.00
0581,490535248,-93.72,0,0.00,0,0.00
0582,490554532,-78.40,0,0.00,0,0.00
0583,490573816,-85.97,0,0.00,0,0.00
0584,490593100,-81.93,0,0.00,0,0.00
0585,490612384,-77.88,0,0.00,0,0.00
0586,490631667,-87.90,0,0.00,0,0.00
0587,490650951,-76.85,0,0.00,0,0.00
0588,490670235,-85.32,0,0.00,0,0.00
0589,490689519,-93.78,0,0.00,0,0.00
0590,490708803,-81.48,0,0.00,0,0.00
0591,490728087,-88.95,0,0.00,0,0.00
0592,490747371,-84.05,0,0.00,0,0.00
0593,490766654,-79.15,0,0.00,0,0.00
0594,490785938,-86.47,0,0.00,0,0.00
0595,490805222,-81.09,0,0.00,0,0.00
0596,490824506,-85.32,0,0.00,0,0.00
0597,490843790,-89.56,0,0.00,0,0.00
0598,490863074,-83.81,0,0.00,0,0.00
0599,490882357,-89.51,0,0.00,0,0.00
0600,490901641,-95.20,0,0.00,0,0.00
0601,490920925,-84.88,0,0.00,0,0.00
0602,490940209,-91.13,0,0.00,0,0.00
0603,490959493,-86.91,0,0.00,0,0.00
0604,490978777,-82.70,0,0.00,0,0.00
0605,490998061,-95.89,0,0.00,0,0.00
0606,491017344,-81.84,0,0.00,0,0.00
0607,491036628,-87.07,0,0.00,0,0.00
0608,491055912,-92.30,0,0.00,0,0.00
0609,491075196,-82.59,0,0.00,0,0.00
0610,491094480,-91.86,0,0.00,0,0.00
0611,491113764,-85.86,0,0.00,0,0.00
0612,491133048,-79.86,0,0.00,0,0.00
0613,491152331,-88.63,0,0.00,0,0.00
0614,491171615,-82.58,0,0.00,0,0.00
0615,491190899,-88.80,0,0.00,0,0.00
0616,491210183,-95.03,0,0.00,0,0.00
0617,491229467,-80.66,0,0.00,0,0.00
0618,491248751,-90.42,0,0.00,0,0.00
0619,491268035,-86.47,0,0.00,0,0.00
0620,491287318,-82.52,0,0.00,0,0.00
0621,491306602,-97.34,0,0.00,0,0.00
0622,491325886,-77.50,0,0.00,0,0.00
0623,491345170,-83.17,0,0.00,0,0.00
0624,491364454,-88.84,0,0.00,0,0.00
0625,491383738,-77.94,0,0.00,0,0.00
0626,491403021,-97.85,0,0.00,0,0.00
0627,491422305,-88.87,0,0.00,0,0.00
0628,491441589,-79.89,0,0.00,0,0.00
0629,491460873,-86.23,0,0.00,0,0.00
0630,491480157,-81.74,0,0.00,0,0.00
0631,491499441,-88.05,0,0.00,0,0.00
0632,491518725,-94.36,0,0.00,0,0.00
0633,491538008,-80.88,0,0.00,0,0.00
0634,491557292,-85.76,0,0.00,0,0.00
0635,491576576,-90.65,0,0.00,0,0.00
0636,491595860,-80.60,0,0.00,0,0.00
0637,491615144,-95.86,0,0.00,0,0.00
0638,491634428,-89.82,0,0.00,0,0.00
0639,491653712,-83.78,0,0.00,0,0.00
0640,491672995,-92.03,0,0.00,0,0.00
0641,491692279,-79.15,0,0.00,0,0.00
0642,491711563,-85.10,0,0.00,0,0.00
0643,491730847,-91.05,0,0.00,0,0.00
0644,491750131,-83.95,0,0.00,0,0.00
0645,491769415,-93.31,0,0.00,0,0.00
0646,491788698,-86.39,0,0.00,0,0.00
0647,491807982,-79.47,0,0.00,0,0.00
0648,491827266,-92.05,0,0.00,0,0.00
0649,491846550,-81.23,0,0.00,0,0.00
0650,491865834,-85.91,0,0.00,0,0.00
0651,491885118,-90.58,0,0.00,0,0.00
0652,491904402,-81.21,0,0.00,0,0.00
0653,491923685,-85.99,0,0.00,0,0.00
0654,491942969,-83.19,0,0.00,0,0.00
0655,491962253,-80.38,0,0.00,0,0.00
0656,491981537,-87.53,0,0.00,0,0.00
0657,492000821,-78.79,0,0.00,0,0.00
0658,492020105,-87.48,0,0.00,0,0.00
0659,492039389,-96.17,0,0.00,0,0.00
0660,492058672,-84.00,0,0.00,0,0.00
0661,492077956,-94.82,0,0.00,0,0.00
0662,492097240,-87.15,0,0.00,0,0.00
0663,492116524,-79.47,0,0.00,0,0.00
0664,492135808,-92.65,0,0.00,0,0.00
0665,492155092,-79.07,0,0.00,0,0.00
0666,492174375,-88.98,0,0.00,0,0.00
0667,492193659,-98.89,0,0.00,0,0.00
0668,492212943,-78.41,0,0.00,0,0.00
0669,492232227,-88.54,0,0.00,0,0.00
0670,492251511,-83.99,0,0.00,0,0.00
0671,492270795,-79.44,0,0.00,0,0.00
0672,492290079,-94.26,0,0.00,0,0.00
0673,492309362,-85.30,0,0.00,0,0.00
0674,492328646,-76.34,0,0.00,0,0.00
0675,492347930,-95.48,0,0.00,0,0.00
0676,492367214,-79.68,0,0.00,0,0.00
0677,492386498,-87.19,0,0.00,0,0.00
0678,492405782,-94.69,0,0.00,0,0.00
0679,492425066,-79.89,0,0.00,0,0.00
0680,492444349,-89.12,0,0.00,0,0.00
0681,492463633,-86.06,0,0.00,0,0.00
0682,492482917,-82.99,0,0.00,0,0.00
0683,492502201,-89.31,0,0.00,0,0.00
0684,492521485,-81.95,0,0.00,0,0.00
0685,492540769,-87.71,0,0.00,0,0.00
0686,492560052,-93.47,0,0.00,0,0.00
0687,492579336,-81.02,0,0.00,0,0.00
0688,492598620,-89.37,0,0.00,0,0.00
0689,492617904,-82.71,0,0.00,0,0.00
0690,492637188,-76.05,0,0.00,0,0.00
0691,492656472,-88.46,0,0.00,0,0.00
0692,492675756,-78.10,0,0.00,0,0.00
0693,492695039,-84.21,0,0.00,0,0.00
0694,492714323,-90.32,0,0.00,0,0.00
0695,492733607,-83.35,0,0.00,0,0.00
0696,492752891,-88.89,0,0.00,0,0.00
0697,492772175,-82.25,0,0.00,0,0.00
0698,492791459,-75.61,0,0.00,0,0.00
0699,492810743,-91.54,0,0.00,0,0.00
0700,492830026,-78.84,0,0.00,0,0.00
0701,492849310,-84.05,0,0.00,0,0.00
0702,492868594,-89.25,0,0.00,0,0.00
0703,492887878,-81.43,0,0.00,0,0.00
0704,492907162,-91.29,0,0.00,0,0.00
0705,492926446,-85.83,0,0.00,0,0.00
0706,492945730,-80.37,0,0.00,0,0.00
0707,492965013,-91.35,0,0.00,0,0.00
0708,492984297,-77.00,0,0.00,0,0.00
0709,493003581,-82.10,0,0.00,0,0.00
0710,493022865,-87.20,0,0.00,0,0.00
0711,493042149,-78.88,0,0.00,0,0.00
0712,493061433,-85.97,0,0.00,0,0.00
0713,493080716,-93.06,0,0.00,0,0.00
0714,493100000,-77.78,0,0.00,0,0.00
0715,493119284,-92.13,0,0.00,0,0.00
0716,493138568,-84.27,0,0.00,0,0.00
0717,493157852,-76.40,0,0.00,0,0.00
0718,493177136,-91.42,0,0.00,0,0.00
0719,493196420,-79.17,0,0.00,0,0.00
0720,493215703,-86.62,0,0.00,0,0.00
0721,493234987,-94.07,0,0.00,0,0.00
0722,493254271,-77.54,0,0.00,0,0.00
0723,493273555,-86.44,0,0.00,0,0.00
0724,493292839,-82.55,0,0.00,0,0.00
0725,493312123,-78.67,0,0.00,0,0.00
0726,493331407,-91.32,0,0.00,0,0.00
0727,493350690,-78.14,0,0.00,0,0.00
0728,493369974,-85.10,0,0.00,0,0.00
0729,493389258,-92.06,0,0.00,0,0.00
0730,493408542,-76.44,0,0.00,0,0.00
0731,493427826,-92.96,0,0.00,0,0.00
0732,493447110,-85.05,0,0.00,0,0.00
0733,493466393,-77.13,0,0.00,0,0.00
0734,493485677,-93.89,0,0.00,0,0.00
0735,493504961,-76.56,0,0.00,0,0.00
0736,493524245,-83.94,0,0.00,0,0.00
0737,493543529,-91.33,0,0.00,0,0.00
0738,493562813,-79.90,0,0.00,0,0.00
0739,493582097,-86.79,0,0.00,0,0.00
0740,493601380,-83.75,0,0.00,0,0.00
0741,493620664,-80.72,0,0.00,0,0.00
0742,493639948,-91.00,0,0.00,0,0.00
0743,493659232,-77.09,0,0.00,0,0.00
0744,493678516,-78.95,0,0.00,0,0.00
0745,493697800,-80.81,0,0.00,0,0.00
0746,493717084,-77.33,0,0.00,0,0.00
0747,493736367,-91.63,0,0.00,0,0.00
0748,493755651,-85.53,0,0.00,0,0.00
0749,493774935,-79.43,0,0.00,0,0.00
0750,493794219,-91.36,0,0.00,0,0.00
0751,493813503,-83.30,0,0.00,0,0.00
0752,493832787,-75.25,0,0.00,0,0.00
0753,493852070,-82.76,0,0.00,0,0.00
0754,493871354,-83.40,0,0.00,0,0.00
0755,493890638,-85.86,0,0.00,0,0.00
0756,493909922,-88.32,0,0.00,0,0.00
0757,493929206,-81.41,0,0.00,0,0.00
0758,493948490,-85.84,0,0.00,0,0.00
0759,493967774,-83.92,0,0.00,0,0.00
0760,493987057,-82.00,0,0.00,0,0.00
0761,494006341,-90.56,0,0.00,0,0.00
0762,494025625,-89.08,0,0.00,0,0.00
0763,494044909,-92.78,0,0.00,0,0.00
0764,494064193,-96.48,0,0.00,0,0.00
0765,494083477,-85.97,0,0.00,0,0.00
0766,494102761,-96.97,0,0.00,0,0.00
0767,494122044,-93.00,0,0.00,0,0.00
0768,494141328,-89.03,0,0.00,0,0.00
0769,494160612,-93.96,0,0.00,0,0.00
0770,494179896,-87.91,0,0.00,0,0.00
0771,494199180,-96.06,0,0.00,0,0.00
0772,494218464,-104.21,0,0.00,0,0.00
0773,494237747,-86.14,0,0.00,0,0.00
0774,494257031,-98.19,0,0.00,0,0.00
0775,494276315,-94.11,0,0.00,0,0.00
0776,494295599,-90.02,0,0.00,0,0.00
0777,494314883,-97.46,0,0.00,0,0.00
0778,494334167,-86.61,0,0.00,0,0.00
0779,494353451,-90.66,0,0.00,0,0.00
0780,494372734,-94.72,0,0.00,0,0.00
0781,494392018,-84.32,0,0.00,0,0.00
0782,494411302,-98.14,0,0.00,0,0.00
0783,494430586,-91.17,0,0.00,0,0.00
0784,494449870,-84.19,0,0.00,0,0.00
0785,494469154,-98.59,0,0.00,0,0.00
0786,494488438,-86.67,0,0.00,0,0.00
0787,494507721,-93.14,0,0.00,0,0.00
0788,494527005,-99.61,0,0.00,0,0.00
0789,494546289,-87.87,0,0.00,0,0.00
0790,494565573,-91.89,0,0.00,0,0.00
0791,494584857,-95.91,0,0.00,0,0.00
0792,494604141,-86.40,0,0.00,0,0.00
0793,494623425,-103.03,0,0.00,0,0.00
0794,494642708,-93.44,0,0.00,0,0.00
0795,494661992,-83.86,0,0.00,0,0.00
0796,494681276,-99.05,0,0.00,0,0.00
0797,494700560,-85.01,0,0.00,0,0.00
0798,494719844,-90.14,0,0.00,0,0.00
0799,494739128,-95.27,0,0.00,0,0.00
0800,494758411,-84.86,0,0.00,0,0.00
0801,494777695,-95.66,0,0.00,0,0.00
0802,494796979,-91.25,0,0.00,0,0.00
0803,494816263,-86.84,0,0.00,0,0.00
0804,494835547,-100.02,0,0.00,0,0.00
0805,494854831,-91.10,0,0.00,0,0.00
0806,494874115,-94.70,0,0.00,0,0.00
0807,494893398,-98.29,0,0.00,0,0.00
0808,494912682,-84.92,0,0.00,0,0.00
0809,494931966,-93.93,0,0.00,0,0.00
0810,494951250,-90.35,0,0.00,0,0.00
0811,494970534,-86.76,0,0.00,0,0.00
0812,494989818,-97.58,0,0.00,0,0.00
0813,495009102,-86.90,0,0.00,0,0.00
0814,495028385,-88.16,0,0.00,0,0.00
0815,495047669,-89.41,0,0.00,0,0.00
0816,495066953,-87.31,0,0.00,0,0.00
0817,495086237,-105.08,0,0.00,0,0.00
0818,495105521,-96.48,0,0.00,0,0.00
0819,495124805,-87.87,0,0.00,0,0.00
0820,495144088,-93.75,0,0.00,0,0.00
0821,495163372,-85.99,0,0.00,0,0.00
0822,495182656,-89.89,0,0.00,0,0.00
0823,495201940,-93.78,0,0.00,0,0.00
0824,495221224,-84.19,0,0.00,0,0.00
0825,495240508,-97.23,0,0.00,0,0.00
0826,495259792,-92.61,0,0.00,0,0.00
0827,495279075,-87.99,0,0.00,0,0.00
0828,495298359,-100.05,0,0.00,0,0.00
0829,495317643,-93.27,0,0.00,0,0.00
0830,495336927,-86.48,0,0.00,0,0.00
0831,495356211,-96.77,0,0.00,0,0.00
0832,495375495,-82.47,0,0.00,0,0.00
0833,495394779,-90.45,0,0.00,0,0.00
0834,495414062,-98.44,0,0.00,0,0.00
0835,495433346,-87.02,0,0.00,0,0.00
0836,495452630,-95.15,0,0.00,0,0.00
0837,495471914,-89.07,0,0.00,0,0.00
0838,495491198,-82.99,0,0.00,0,0.00
0839,495510482,-97.44,0,0.00,0,0.00
0840,495529765,-86.66,0,0.00,0,0.00
0841,495549049,-93.83,0,0.00,0,0.00
0842,495568333,-101.00,0,0.00,0,0.00
0843,495587617,-86.43,0,0.00,0,0.00
0844,495606901,-95.97,0,0.00,0,0.00
0845,495626185,-90.39,0,0.00,0,0.00
0846,495645469,-84.80,0,0.00,0,0.00
0847,495664752,-97.00,0,0.00,0,0.00
0848,495684036,-88.51,0,0.00,0,0.00
0849,495703320,-96.39,0,0.00,0,0.00
0850,495722604,-104.26,0,0.00,0,0.00
0851,495741888,-91.26,0,0.00,0,0.00
0852,495761172,-102.75,0,0.00,0,0.00
0853,495780456,-95.50,0,0.00,0,0.00
0854,495799739,-88.25,0,0.00,0,0.00
0855,495819023,-100.22,0,0.00,0,0.00
0856,495838307,-87.87,0,0.00,0,0.00
0857,495857591,-92.05,0,0.00,0,0.00
0858,495876875,-96.22,0,0.00,0,0.00
0859,495896159,-85.20,0,0.00,0,0.00
0860,495915443,-97.27,0,0.00,0,0.00
0861,495934726,-91.10,0,0.00,0,0.00
0862,495954010,-84.93,0,0.00,0,0.00
0863,495973294,-94.58,0,0.00,0,0.00
0864,495992578,-83.88,0,0.00,0,0.00
0865,496011862,-89.51,0,0.00,0,0.00
0866,496031146,-95.15,0,0.00,0,0.00
0867,496050429,-88.05,0,0.00,0,0.00
0868,496069713,-91.42,0,0.00,0,0.00
0869,496088997,-94.79,0,0.00,0,0.00
0870,496108281,-88.12,0,0.00,0,0.00
0871,496127565,-95.01,0,0.00,0,0.00
0872,496146849,-89.67,0,0.00,0,0.00
0873,496166133,-84.34,0,0.00,0,0.00
0874,496185416,-93.81,0,0.00,0,0.00
0875,496204700,-85.36,0,0.00,0,0.00
0876,496223984,-90.36,0,0.00,0,0.00
0877,496243268,-95.36,0,0.00,0,0.00
0878,496262552,-86.50,0,0.00,0,0.00
0879,496281836,-96.11,0,0.00,0,0.00
0880,496301120,-91.13,0,0.00,0,0.00
0881,496320403,-86.15,0,0.00,0,0.00
0882,496339687,-100.72,0,0.00,0,0.00
0883,496358971,-84.51,0,0.00,0,0.00
0884,496378255,-92.63,0,0.00,0,0.00
0885,496397539,-100.74,0,0.00,0,0.00
0886,496416823,-89.84,0,0.00,0,0.00
0887,496436106,-98.79,0,0.00,0,0.00
0888,496455390,-93.61,0,0.00,0,0.00
0889,496474674,-88.43,0,0.00,0,0.00
0890,496493958,-96.97,0,0.00,0,0.00
0891,496513242,-87.49,0,0.00,0,0.00
0892,496532526,-94.57,0,0.00,0,0.00
0893,496551810,-101.65,0,0.00,0,0.00
0894,496571093,-85.16,0,0.00,0,0.00
0895,496590377,-97.82,0,0.00,0,0.00
0896,496609661,-92.23,0,0.00,0,0.00
0897,496628945,-86.64,0,0.00,0,0.00
0898,496648229,-101.00,0,0.00,0,0.00
0899,496667513,-86.61,0,0.00,0,0.00
0900,496686797,-95.11,0,0.00,0,0.00
0901,496706080,-103.61,0,0.00,0,0.00
0902,496725364,-89.34,0,0.00,0,0.00
0903,496744648,-91.61,0,0.00,0,0.00
0904,496763932,-93.87,0,0.00,0,0.00
0905,496783216,-85.72,0,0.00,0,0.00
0906,496802500,-103.67,0,0.00,0,0.00
0907,496821783,-94.44,0,0.00,0,0.00
0908,496841067,-85.21,0,0.00,0,0.00
0909,496860351,-98.35,0,0.00,0,0.00
0910,496879635,-88.23,0,0.00,0,0.00
0911,496898919,-99.45,0,0.00,0,0.00
0912,496918203,-110.66,0,0.00,0,0.00
0913,496937487,-90.35,0,0.00,0,0.00
0914,496956770,-96.00,0,0.00,0,0.00
0915,496976054,-92.10,0,0.00,0,0.00
0916,496995338,-88.20,0,0.00,0,0.00
0917,497014622,-95.43,0,0.00,0,0.00
0918,497033906,-85.83,0,0.00,0,0.00
0919,497053190,-91.92,0,0.00,0,0.00
0920,497072474,-98.02,0,0.00,0,0.00
0921,497091757,-86.84,0,0.00,0,0.00
0922,497111041,-100.71,0,0.00,0,0.00
0923,497130325,-94.16,0,0.00,0,0.00
0924,497149609,-87.62,0,0.00,0,0.00
0925,497168893,-97.15,0,0.00,0,0.00
0926,497188177,-86.20,0,0.00,0,0.00
0927,497207460,-90.32,0,0.00,0,0.00
0928,497226744,-94.45,0,0.00,0,0.00
0929,497246028,-86.14,0,0.00,0,0.00
0930,497265312,-92.51,0,0.00,0,0.00
0931,497284596,-90.77,0,0.00,0,0.00
0932,497303880,-89.04,0,0.00,0,0.00
0933,497323164,-93.55,0,0.00,0,0.00
0934,497342447,-85.98,0,0.00,0,0.00
0935,497361731,-90.04,0,0.00,0,0.00
0936,497381015,-94.11,0,0.00,0,0.00
0937,497400299,-85.00,0,0.00,0,0.00
0938,497419583,-95.26,0,0.00,0,0.00
0939,497438867,-90.29,0,0.00,0,0.00
0940,497458151,-85.32,0,0.00,0,0.00
0941,497477434,-92.41,0,0.00,0,0.00
0942,497496718,-93.06,0,0.00,0,0.00
0943,497516002,-93.71,0,0.00,0,0.00
0944,497535286,-102.18,0,0.00,0,0.00
0945,497554570,-87.00,0,0.00,0,0.00
0946,497573854,-92.46,0,0.00,0,0.00
0947,497593138,-97.93,0,0.00,0,0.00
0948,497612421,-84.09,0,0.00,0,0.00
0949,497631705,-97.80,0,0.00,0,0.00
0950,497650989,-91.71,0,0.00,0,0.00
0951,497670273,-85.62,0,0.00,0,0.00
0952,497689557,-100.26,0,0.00,0,0.00
0953,497708841,-85.27,0,0.00,0,0.00
0954,497728124,-89.65,0,0.00,0,0.00
0955,497747408,-94.03,0,0.00,0,0.00
0956,497766692,-84.17,0,0.00,0,0.00
0957,497785976,-94.98,0,0.00,0,0.00
0958,497805260,-92.14,0,0.00,0,0.00
0959,497824544,-89.30,0,0.00,0,0.00
0960,497843828,-99.88,0,0.00,0,0.00
0961,497863111,-87.99,0,0.00,0,0.00
0962,497882395,-92.93,0,0.00,0,0.00
0963,497901679,-97.87,0,0.00,0,0.00
0964,497920963,-84.95,0,0.00,0,0.00
0965,497940247,-97.11,0,0.00,0,0.00
0966,497959531,-91.83,0,0.00,0,0.00
0967,497978815,-86.55,0,0.00,0,0.00
0968,497998098,-97.19,0,0.00,0,0.00
0969,498017382,-84.32,0,0.00,0,0.00
0970,498036666,-91.64,0,0.00,0,0.00
0971,498055950,-98.95,0,0.00,0,0.00
0972,498075234,-87.13,0,0.00,0,0.00
0973,498094518,-99.58,0,0.00,0,0.00
0974,498113801,-94.99,0,0.00,0,0.00
0975,498133085,-90.41,0,0.00,0,0.00
0976,498152369,-94.77,0,0.00,0,0.00
0977,498171653,-87.21,0,0.00,0,0.00
0978,498190937,-93.31,0,0.00,0,0.00
0979,498210221,-99.42,0,0.00,0,0.00
0980,498229505,-85.61,0,0.00,0,0.00
0981,498248788,-91.27,0,0.00,0,0.00
0982,498268072,-96.94,0,0.00,0,0.00
0983,498287356,-88.26,0,0.00,0,0.00
0984,498306640,-99.90,0,0.00,0,0.00
0985,498325924,-93.29,0,0.00,0,0.00
0986,498345208,-86.68,0,0.00,0,0.00
0987,498364492,-96.51,0,0.00,0,0.00
0988,498383775,-88.22,0,0.00,0,0.00
0989,498403059,-94.89,0,0.00,0,0.00
0990,498422343,-101.55,0,0.00,0,0.00
0991,498441627,-87.89,0,0.00,0,0.00
0992,498460911,-100.64,0,0.00,0,0.00
0993,498480195,-94.26,0,0.00,0,0.00
0994,498499478,-87.87,0,0.00,0,0.00
0995,498518762,-92.34,0,0.00,0,0.00
0996,498538046,-94.04,0,0.00,0,0.00
0997,498557330,-93.25,0,0.00,0,0.00
0998,498576614,-92.47,0,0.00,0,0.00
0999,498595898,-88.11,0,0.00,0,0.00
